exp,session,id,learning context,accuracy
1,1,27733177703727199423972769792,RC,1.0
1,1,27733177703727199423972769792,RP,1.0
1,1,27735806654799001226015932416,PC,0.95
1,1,27735806654799001226015932416,PP,0.8
1,1,27735806654799001226015932416,RC,0.95
1,1,27735806654799001226015932416,RP,0.35
1,1,27736489513461299467660558336,PC,0.8
1,1,27736489513461299467660558336,PP,0.7
1,1,27736489513461299467660558336,RC,0.75
1,1,27736489513461299467660558336,RP,0.6
1,1,27737805194770399335372816384,PC,1.0
1,1,27737805194770399335372816384,PP,0.95
1,1,27737805194770399335372816384,RC,0.85
1,1,27737805194770399335372816384,RP,0.0
1,1,27754997316042498670011088896,PC,0.8
1,1,27754997316042498670011088896,PP,0.7
1,1,27754997316042498670011088896,RC,0.95
1,1,27754997316042498670011088896,RP,0.6
1,1,27757473148521701161994027008,PC,0.6
1,1,27757473148521701161994027008,PP,0.8
1,1,27757473148521701161994027008,RC,0.95
1,1,27757473148521701161994027008,RP,0.9
1,1,27770878613611401049635028992,PC,0.4
1,1,27770878613611401049635028992,PP,0.45
1,1,27770878613611401049635028992,RC,0.5
1,1,27770878613611401049635028992,RP,0.6
1,1,27771256097354000922304315392,PC,0.85
1,1,27771256097354000922304315392,PP,0.85
1,1,27771256097354000922304315392,RC,1.0
1,1,27771256097354000922304315392,RP,0.95
1,1,27771601128595001319964540928,PC,0.7
1,1,27771601128595001319964540928,PP,0.65
1,1,27771601128595001319964540928,RC,0.75
1,1,27771601128595001319964540928,RP,0.55
1,1,27779606194816699579502690304,PC,0.8
1,1,27779606194816699579502690304,PP,0.9
1,1,27779606194816699579502690304,RC,0.9
1,1,27779606194816699579502690304,RP,0.85
1,1,27782700189158699120635936768,PC,0.85
1,1,27782700189158699120635936768,PP,0.7
1,1,27782700189158699120635936768,RC,0.45
1,1,27782700189158699120635936768,RP,0.8
1,1,27782950704411100101570723840,PC,0.9
1,1,27782950704411100101570723840,PP,0.7
1,1,27782950704411100101570723840,RC,0.6
1,1,27782950704411100101570723840,RP,0.75
1,1,27784081114883398470492749824,PC,0.95
1,1,27784081114883398470492749824,PP,0.35
1,1,27784081114883398470492749824,RC,0.85
1,1,27784081114883398470492749824,RP,0.9
1,1,27784422286231100802000224256,PC,0.55
1,1,27784422286231100802000224256,PP,0.65
1,1,27784422286231100802000224256,RC,0.55
1,1,27784422286231100802000224256,RP,0.45
1,1,27792570572505100719948300288,PC,0.5
1,1,27792570572505100719948300288,PP,0.45
1,1,27792570572505100719948300288,RC,0.8
1,1,27792570572505100719948300288,RP,0.5
1,1,27795842421405800467504562176,PC,0.9
1,1,27795842421405800467504562176,PP,0.45
1,1,27795842421405800467504562176,RC,1.0
1,1,27795842421405800467504562176,RP,0.9
1,1,27799959621646400549541642240,PC,0.95
1,1,27799959621646400549541642240,PP,0.8
1,1,27799959621646400549541642240,RC,0.9
1,1,27799959621646400549541642240,RP,0.9
1,1,27799993031712799799971414016,PC,0.6
1,1,27799993031712799799971414016,PP,0.65
1,1,27799993031712799799971414016,RC,0.55
1,1,27799993031712799799971414016,RP,0.55
1,1,27800250408464800322336849920,PC,0.45
1,1,27800250408464800322336849920,PP,0.6
1,1,27800250408464800322336849920,RC,0.25
1,1,27800250408464800322336849920,RP,0.35
1,1,27801616568912901774235402240,PC,0.5
1,1,27801616568912901774235402240,PP,0.35
1,1,27801616568912901774235402240,RC,0.4
1,1,27801616568912901774235402240,RP,0.5
1,1,27801644373574200739837771776,PC,0.7
1,1,27801644373574200739837771776,PP,0.75
1,1,27801644373574200739837771776,RC,0.9
1,1,27801644373574200739837771776,RP,1.0
1,1,27801949733681401604717150208,PC,0.6
1,1,27801949733681401604717150208,PP,0.6
1,1,27801949733681401604717150208,RC,0.6
1,1,27801949733681401604717150208,RP,0.3
1,1,27802736543359699942138445824,PC,1.0
1,1,27802736543359699942138445824,PP,1.0
1,1,27802736543359699942138445824,RC,1.0
1,1,27802736543359699942138445824,RP,0.0
1,1,27803549758740700213484191744,PC,0.95
1,1,27803549758740700213484191744,PP,0.55
1,1,27803549758740700213484191744,RC,1.0
1,1,27803549758740700213484191744,RP,1.0
1,1,27803554708495801836879478784,PC,0.6
1,1,27803554708495801836879478784,PP,0.65
1,1,27803554708495801836879478784,RC,0.35
1,1,27803554708495801836879478784,RP,0.8
1,1,27803584371349497861594152960,PC,1.0
1,1,27803584371349497861594152960,PP,0.9
1,1,27803584371349497861594152960,RC,1.0
1,1,27803584371349497861594152960,RP,1.0
1,1,27805053901724101065001926656,PC,0.65
1,1,27805053901724101065001926656,PP,0.85
1,1,27805053901724101065001926656,RC,0.75
1,1,27805053901724101065001926656,RP,0.75
1,1,27806835580500499884463357952,PC,0.6
1,1,27806835580500499884463357952,PP,0.4
1,1,27806835580500499884463357952,RC,0.55
1,1,27806835580500499884463357952,RP,0.4
1,1,27807640006116101394962317312,PC,1.0
1,1,27807640006116101394962317312,PP,0.8
1,1,27807640006116101394962317312,RC,0.85
1,1,27807640006116101394962317312,RP,1.0
1,1,27808175278457399261295280128,PC,0.45
1,1,27808175278457399261295280128,PP,0.6
1,1,27808175278457399261295280128,RC,0.35
1,1,27808175278457399261295280128,RP,0.65
1,1,27815615425585299130379403264,PC,0.75
1,1,27815615425585299130379403264,PP,0.75
1,1,27815615425585299130379403264,RC,1.0
1,1,27815615425585299130379403264,RP,0.0
1,1,27822649557979698996644413440,PC,0.35
1,1,27822649557979698996644413440,PP,0.6
1,1,27822649557979698996644413440,RC,0.5
1,1,27822649557979698996644413440,RP,0.4
1,1,27824248686465101781236973568,PC,0.85
1,1,27824248686465101781236973568,PP,0.35
1,1,27824248686465101781236973568,RC,0.85
1,1,27824248686465101781236973568,RP,0.3
1,1,27828563426076099268417945600,PC,0.9
1,1,27828563426076099268417945600,PP,0.7
1,1,27828563426076099268417945600,RC,0.9
1,1,27828563426076099268417945600,RP,0.95
1,1,27829925111797300094474125312,PC,1.0
1,1,27829925111797300094474125312,PP,0.9
1,1,27829925111797300094474125312,RC,0.95
1,1,27829925111797300094474125312,RP,0.9
1,1,27833952793506199782801014784,PC,0.6
1,1,27833952793506199782801014784,PP,0.65
1,1,27833952793506199782801014784,RC,0.35
1,1,27833952793506199782801014784,RP,0.7
1,1,27853402635574298503744061440,PC,0.6
1,1,27853402635574298503744061440,PP,0.85
1,1,27853402635574298503744061440,RC,1.0
1,1,27853402635574298503744061440,RP,0.75
1,1,27854741050903798593924104192,PC,0.5
1,1,27854741050903798593924104192,PP,0.55
1,1,27854741050903798593924104192,RC,0.5
1,1,27854741050903798593924104192,RP,0.6
1,1,27855862830643000114310807552,PC,0.8
1,1,27855862830643000114310807552,PP,0.75
1,1,27855862830643000114310807552,RC,0.95
1,1,27855862830643000114310807552,RP,0.75
1,1,27863963020298899093190606848,PC,0.4
1,1,27863963020298899093190606848,PP,0.45
1,1,27863963020298899093190606848,RC,0.6
1,1,27863963020298899093190606848,RP,0.7
1,1,27865169972857400159471927296,PC,0.5
1,1,27865169972857400159471927296,PP,0.5
1,1,27865169972857400159471927296,RC,0.95
1,1,27865169972857400159471927296,RP,0.3
1,1,27870301868259901699862298624,PC,1.0
1,1,27870301868259901699862298624,PP,0.95
1,1,27870301868259901699862298624,RC,1.0
1,1,27870301868259901699862298624,RP,1.0
