session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Sex,First Language,Current Country of Residence,Nationality,Country of Birth,Student Status,Employment Status
5ad4ce0f0d9cb30001cf80da,5a0987430fff620001a6bfa9,Approved,2018-04-16 16:23:43.120000,2018-04-16 16:37:10.437000,807.317,28,144,3,100,2018-05-03 14:23:30.891000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time
5ad4cf6475fb320001b5dbab,594e8d7da402220001d840b8,Approved,2018-04-16 16:29:24.940000,2018-04-16 16:45:11.692000,946.752,58,189,1,100,2018-05-03 14:23:31.961000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d0191cddad00019f03c1,5460ef52fdf99b49ea4b5906,Approved,2018-04-16 16:32:25.756000,2018-04-16 16:45:37.193000,791.437,35,770,5,100,2018-05-03 14:23:32.967000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,,Full-Time
5ad4d01b03ac690001483473,5981788bcbaa2900016d50d4,Approved,2018-04-16 16:32:27.160000,2018-04-16 16:50:31.953000,1084.793,38,262,8,99,2018-05-03 14:23:34.727000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d2f4ec723b0001f51191,588c98cf670d6600012bd774,Approved,2018-04-16 16:44:36.594000,2018-04-16 17:00:45.257000,968.663,56,356,3,100,2018-05-03 14:23:36.186000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4d32fccb4ce00015233a4,597cf6b07fd75300013451f3,Approved,2018-04-16 16:45:35.079000,2018-04-16 17:03:43.165000,1088.086,60,139,1,100,2018-05-03 14:23:37.660000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d3f3650e7500018bff0a,5967e9a831394d0001abdb3f,Approved,2018-04-16 16:48:51.356000,2018-04-16 17:14:30.316000,1538.96,53,242,1,100,2018-05-03 14:24:26.391000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4d4ad0d9cb30001cf8116,59ae654b5e7f4800010ef039,Approved,2018-04-16 16:51:56.885000,2018-04-16 17:09:26.651000,1049.766,62,145,1,100,2018-05-03 14:24:27.661000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d6c00f5d3900016a4fda,5952917a2d8f240001481b76,Approved,2018-04-16 17:00:48.601000,2018-04-16 17:20:38.971000,1190.37,43,130,1,100,2018-05-03 14:25:36.591000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4d794754a0d000162310d,597a419f5ea29d000126eed7,Approved,2018-04-16 17:04:20.136000,2018-04-16 17:22:35.025000,1094.889,36,144,12,96,2018-05-03 14:23:38.975000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d7c0650e7500018bff59,571a78f06a1c6300114b8d80,Approved,2018-04-16 17:05:04.159000,2018-04-16 17:57:52.335000,3168.176,34,70,0,100,2018-05-03 14:23:40.221000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,Yes,Part-Time
5ad4d7f1faa35e0001b8fc0f,583b01c9335c610001783bb5,Approved,2018-04-16 17:05:53.959000,2018-04-16 18:03:56.035000,3482.076,36,274,5,100,2018-05-03 14:24:28.630000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d7fb546e150001b695b6,59d4f54e21977e0001d6300c,Approved,2018-04-16 17:06:03.468000,2018-04-16 17:20:12.756000,849.288,29,136,0,100,2018-05-03 14:25:01.337000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d8245451e9000143fe48,598050b415f44d00017d6c3a,Approved,2018-04-16 17:06:44.971000,2018-04-16 17:22:38.800000,953.829,30,53,0,100,2018-05-03 14:23:42.723000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,Yes,Part-Time
5ad4d82d045cb000015c9163,59b07192844a8e00015259b3,Approved,2018-04-16 17:06:53.103000,2018-04-16 17:20:35.624000,822.521,23,80,3,99,2018-05-03 14:24:29.584000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Unemployed (and job seeking)
5ad4d835ec723b0001f511df,56fee62304254b000e00169b,Approved,2018-04-16 17:07:01.128000,2018-04-16 17:24:24.554000,1043.426,60,362,4,100,2018-05-03 14:25:07.972000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4d8d90f5d3900016a5005,56c5c6489b720300057af888,Approved,2018-04-16 17:09:44.806000,2018-04-16 17:25:13.175000,928.369,58,44,1,100,2018-05-03 14:23:43.783000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d9a26e74be00014e5cdf,599c58cfd0bcd10001dd94f3,Approved,2018-04-16 17:13:06.960000,2018-04-16 17:29:45.672000,998.712,40,162,4,100,2018-05-03 14:23:44.833000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d9c25258b4000173137c,59d68fb8e376fa00010aaa81,Approved,2018-04-16 17:13:38.478000,2018-04-16 17:34:46.204000,1267.726,38,119,1,100,2018-05-03 14:23:51.029000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4d9c76f18960001e7d319,56aa96e2638440000b8b50a0,Approved,2018-04-16 17:13:43.918000,2018-04-16 17:27:31.262000,827.344,53,396,7,100,2018-05-03 14:23:53.290000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,,Full-Time
5ad4d9dee704600001542556,5996dad90ed7ae000199172e,Approved,2018-04-16 17:14:06.361000,2018-04-16 17:28:12.193000,845.832,30,43,1,100,2018-05-03 14:25:11.010000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4d9f6a43fae0001494d44,59e089adac0af70001b3652e,Approved,2018-04-16 17:14:30.924000,2018-04-16 17:29:15.639000,884.715,29,82,0,100,2018-05-03 14:23:54.490000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4d9fe5258b4000173137f,59d3d4026cc82800013e31a2,Approved,2018-04-16 17:14:38.823000,2018-04-16 17:31:50.286000,1031.463,35,87,0,100,2018-05-03 14:23:55.460000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4da6020bce5000127140f,597c6cdf21db3a0001418541,Approved,2018-04-16 17:16:16.929000,2018-04-16 17:37:36.956000,1280.027,60,156,3,100,2018-05-03 14:23:56.610000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4da715451e9000143fe6a,59d9f0d150f88f000161ebf0,Approved,2018-04-16 17:16:33.466000,2018-04-16 17:35:24.252000,1130.786,34,26,0,100,2018-05-03 14:23:57.618000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4dba5045cb000015c9193,57d5ab3a722df500017f3622,Approved,2018-04-16 17:21:41.165000,2018-04-16 17:39:04.899000,1043.734,37,780,2,100,2018-05-08 16:12:09.579000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4dc3c045cb000015c919d,55a1d8e2fdf99b1c103f2660,Approved,2018-04-16 17:24:12.055000,2018-04-16 17:57:34.617000,2002.562,47,396,7,100,2018-05-03 14:23:59.975000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time
5ad4dced546e150001b6960b,56d71453fc7879000b78761d,Approved,2018-04-16 17:27:09.476000,2018-04-16 17:42:12.648000,903.172,25,55,1,100,2018-05-03 14:24:31.046000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4dda2650e7500018bffc0,57b4d420869234000179f45a,Approved,2018-04-16 17:30:10.047000,2018-04-16 17:45:18.480000,908.433,57,219,9,98,2018-05-03 14:24:32.135000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4de085258b400017313c1,59974ec21b3d95000121f77c,Approved,2018-04-16 17:31:52.671000,2018-04-16 17:53:30.591000,1297.92,62,29,0,100,2018-05-03 14:25:02.547000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4dea35451e9000143feaf,57ae6994f9e4d00001114eab,Approved,2018-04-16 17:34:27.536000,2018-04-16 17:49:04.583000,877.047,32,456,9,99,2018-05-03 14:24:01.580000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4debc5451e9000143feb2,57b4e9d152a08d0001d1b9dc,Approved,2018-04-16 17:34:52.755000,2018-04-16 17:56:04.915000,1272.16,61,319,9,99,2018-05-03 14:24:03.219000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4dec8ec723b0001f51243,59d3966ed704ba0001fe7e01,Approved,2018-04-16 17:35:04.357000,2018-04-16 17:48:28.751000,804.394,40,120,1,100,2018-05-03 14:25:03.681000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4df115258b400017313d6,58a89e40e6afe00001d36058,Approved,2018-04-16 17:36:17.990000,2018-04-16 17:55:47.616000,1169.626,69,71,1,100,2018-05-03 14:24:04.257000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e03f27c301000101d290,599600af7c41bc00012e5eb4,Approved,2018-04-16 17:41:18.605000,2018-04-16 17:58:57.917000,1059.312,58,115,3,100,2018-05-03 14:25:37.815000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e1056e74be00014e5d57,594a62c4acec66000155efe1,Approved,2018-04-16 17:44:37.158000,2018-04-16 18:07:58.704000,1401.546,66,128,5,99,2018-05-03 14:24:05.350000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e108546e150001b69652,571bdaa76b0894001362f780,Approved,2018-04-16 17:44:40.968000,2018-04-16 17:57:48.272000,787.304,37,232,4,100,2018-05-03 14:24:06.471000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e26127c301000101d2a7,57a6891d8eccbc0001f39f89,Approved,2018-04-16 17:50:25.445000,2018-04-16 18:09:18.265000,1132.82,45,288,0,100,2018-05-03 14:25:38.880000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Other
5ad4e322faa35e0001b8fca9,58caad6b3783090001b4a556,Approved,2018-04-16 17:53:37.971000,2018-04-16 18:11:42.298000,1084.327,47,318,2,100,2018-05-03 14:24:07.800000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4e43920bce500012714bd,59945cfa5f49420001cafa66,Approved,2018-04-16 17:58:17.058000,2018-04-16 18:14:14.606000,957.548,25,108,0,100,2018-05-03 14:25:11.952000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e530faa35e0001b8fcc9,56b27fed0ecc1f0005f70a92,Approved,2018-04-16 18:02:24.196000,2018-04-16 18:23:36.417000,1272.221,37,457,6,100,2018-05-03 14:24:09.368000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4e54ee70460000154260e,58eaa007f3f1830001711a9e,Approved,2018-04-16 18:02:54.737000,2018-04-16 18:22:46.398000,1191.661,35,311,4,100,2018-05-03 14:24:10.871000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4e59020bce500012714e0,59885c17c0334000018fe56f,Approved,2018-04-16 18:04:00.388000,2018-04-16 18:24:55.414000,1255.026,46,127,1,100,2018-05-03 14:25:13.072000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4e5c9a43fae0001494e04,59c2c06d5c50560001df98e0,Approved,2018-04-16 18:04:57.448000,2018-04-16 18:21:10.616000,973.168,50,74,1,100,2018-05-03 14:24:12.285000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4ea93ccb4ce000152354c,57d8a0cbc3e5930001445ccf,Approved,2018-04-16 18:25:23.796000,2018-04-16 19:10:51.526000,2727.73,32,145,5,99,2018-05-03 14:24:13.688000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4eaf35451e9000143ffc4,597889de37978a00016b3664,Approved,2018-04-16 18:26:59.028000,2018-04-16 18:44:47.775000,1068.747,39,161,1,100,2018-05-03 14:24:33.335000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4ed3f20bce50001271586,59d53bdb078dbe000195134d,Approved,2018-04-16 18:36:47.687000,2018-04-16 18:52:18.030000,930.343,31,139,3,100,2018-05-03 14:24:14.856000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4ed490f5d3900016a517b,59c584a796c9600001bc3005,Approved,2018-04-16 18:36:57.075000,2018-04-16 18:54:13.107000,1036.032,35,178,6,99,2018-05-03 14:25:14.249000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4eed16e74be00014e5e8f,558c659bfdf99b75e55c1095,Approved,2018-04-16 18:43:29.159000,2018-04-16 18:57:01.121000,811.962,40,49,1,100,2018-05-03 14:24:16.048000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4f2908d2ef400016d5e71,59692d61355b45000106c592,Approved,2018-04-16 18:59:28.111000,2018-04-16 19:17:13.346000,1065.235,24,127,2,100,2018-05-03 14:24:19.802000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4f2986e74be00014e5eaf,58c1d8a98ec85c0001e3e8a6,Approved,2018-04-16 18:59:36.459000,2018-04-16 19:17:19.416000,1062.957,40,82,2,100,2018-05-03 14:24:20.889000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad4f45baba207000125dd5e,59eb3f862f63d30001c8ffe5,Approved,2018-04-16 19:07:07.110000,2018-04-16 19:21:32.703000,865.593,33,112,0,100,2018-05-03 14:24:22.002000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4f6b3a43fae0001494f2e,59bb884a3c45a10001ccc4f7,Approved,2018-04-16 19:17:07.401000,2018-04-16 19:41:46.564000,1479.163,37,120,4,99,2018-05-03 14:25:15.250000,2NHV0BMF,,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4f8310f5d3900016a51ed,57fcc9149ff6120001a12bae,Approved,2018-04-16 19:23:29.131000,2018-04-16 19:41:03.041000,1053.91,36,30,0,100,2018-05-03 14:25:39.963000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4f843546e150001b697b0,568e3e02e3ef9e000ca13b18,Approved,2018-04-16 19:23:47.112000,2018-04-16 19:41:22.304000,1055.192,31,177,0,100,2018-05-03 14:24:23.729000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad4fbfb20bce5000127163d,587e6f2e8e1ad5000142de8b,Approved,2018-04-16 19:39:39.059000,2018-04-16 19:59:12.594000,1173.535,33,150,0,100,2018-05-03 14:24:25.650000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad4ff980f5d3900016a5270,56278536ddff3c0005bcdad9,Approved,2018-04-16 19:55:04.662000,2018-04-16 20:11:43.493000,998.831,52,247,5,100,2018-05-03 14:24:34.455000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad50305faa35e0001b8feee,59da622a7cf1800001d4ddb7,Approved,2018-04-16 20:09:41.629000,2018-04-16 20:26:33.932000,1012.303,37,111,1,100,2018-05-03 14:24:27.077000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad504460f5d3900016a52bf,595a9f27caff060001c0f312,Approved,2018-04-16 20:15:02.964000,2018-04-16 20:33:08.703000,1085.739,33,39,0,100,2018-05-03 14:24:28.183000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,Germany,No,Full-Time
5ad50552045cb000015c9454,598b2d47863ebe0001f64a77,Approved,2018-04-16 20:19:30.528000,2018-04-16 20:33:37.890000,847.362,37,68,0,100,2018-05-03 14:24:29.215000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad507f027c301000101d4fc,594ee6531ebf4800018a4854,Approved,2018-04-16 20:30:40.647000,2018-04-16 21:11:32.148000,2451.501,42,106,2,100,2018-05-03 14:24:30.280000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad50b7d5258b400017316ba,596a33b1670f410001fe95bd,Approved,2018-04-16 20:45:49.458000,2018-04-16 21:01:29.769000,940.311,27,128,7,98,2018-05-03 14:24:31.993000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad5101c546e150001b69933,56a8d1f77f2472000d94fa3f,Approved,2018-04-16 21:05:32.491000,2018-04-16 21:21:02.546000,930.055,70,34,1,100,2018-05-03 14:24:33.280000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad511bf754a0d00016234dd,59d7cd3050f88f000161eb26,Approved,2018-04-16 21:12:31.011000,2018-04-16 21:34:21.036000,1310.025,40,132,1,100,2018-05-03 14:24:34.211000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad512fffaa35e0001b8ffcb,55a16754fdf99b04310c8d3e,Approved,2018-04-16 21:17:51.716000,2018-04-16 21:31:17.933000,806.217,37,50,2,99,2018-05-03 14:24:35.153000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time
5ad513e920bce500012717a5,5966119b3b8ae4000163728a,Approved,2018-04-16 21:21:45.854000,2018-04-16 21:34:15.834000,749.98,23,88,3,99,2018-05-03 14:24:36.502000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,Yes,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad515e35451e90001440254,59970e476c165e000113f963,Approved,2018-04-16 21:30:11.706000,2018-04-16 21:46:57.013000,1005.307,47,60,1,100,2018-05-03 14:24:39.052000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad51c99045cb000015c9595,56ba61ad9de5f7000ba4ac37,Approved,2018-04-16 21:58:49.446000,2018-04-16 22:12:08.379000,798.933,30,246,1,100,2018-05-03 14:25:04.968000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,Yes,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad52543045cb000015c960e,5924077f6d61360001a7915f,Approved,2018-04-16 22:35:46.894000,2018-04-16 22:53:59.833000,1092.939,37,308,1,100,2018-05-03 14:25:06.275000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad5395b754a0d00016236bb,57be300e7eaea600014d2e4b,Approved,2018-04-17 00:01:31.198000,2018-04-17 00:22:10.981000,1239.783,59,58,2,100,2018-05-03 14:24:41.110000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad53a4b20bce5000127194c,584753d45b0fdf00014e4f60,Approved,2018-04-17 00:05:31.315000,2018-04-17 00:24:37.154000,1145.839,53,148,2,100,2018-05-03 14:25:41.248000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad550ed754a0d00016237fe,59d5e278115096000190de02,Approved,2018-04-17 01:42:05.259000,2018-04-17 01:58:17.313000,972.054,27,176,0,100,2018-05-03 14:24:43.143000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad57a4f20bce50001271b59,599e858389de5b00011193c5,Approved,2018-04-17 04:38:39.218000,2018-04-17 04:52:42.148000,842.93,52,124,1,100,2018-05-03 14:24:44.407000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad5852720bce50001271b97,5853af790f6b5500018652cd,Approved,2018-04-17 05:24:55.919000,2018-04-17 05:41:58.636000,1022.717,45,190,9,98,2018-05-03 14:24:45.703000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Full-Time
5ad58ca85258b40001731b2b,57dc437d89fea70001729482,Approved,2018-04-17 05:56:56.374000,2018-04-17 06:15:05.568000,1089.194,52,201,1,100,2018-05-03 14:24:46.706000,2NHV0BMF,Male,English,United Kingdom,United Kingdom,United Kingdom,,Full-Time
5ad58ef2045cb000015c9937,5981960102a9bc0001ba2182,Approved,2018-04-17 06:06:42.028000,2018-04-17 06:26:15.033000,1173.005,51,157,3,100,2018-05-03 14:24:47.920000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad59cf3ccb4ce0001523c34,59bbd839ab8d830001fe590a,Approved,2018-04-17 07:06:27.584000,2018-04-17 07:37:39.506000,1871.922,34,118,1,100,2018-05-03 14:24:35.625000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,Part-Time
5ad5a37c27c301000101dac4,598a2c0c97bc0900016a0593,Approved,2018-04-17 07:34:20.562000,2018-04-17 07:49:11.257000,890.695,36,93,0,100,2018-05-03 14:24:49.693000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
5ad5ad88e704600001542e44,589ae7f2c88c680001dd52af,Approved,2018-04-17 08:17:12.839000,2018-04-17 08:34:51.604000,1058.765,35,349,1,100,2018-05-03 14:24:51.406000,2NHV0BMF,Female,English,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker, retired or disabled)"
